Date,Quantity,Sales_Amount,Profit,Promotions,Holiday_Flag,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,days_since_start,quantity_lag_1,sales_lag_1,quantity_lag_7,sales_lag_7,quantity_lag_14,sales_lag_14,quantity_lag_28,sales_lag_28,quantity_rolling_mean_7,quantity_rolling_std_7,sales_rolling_mean_7,quantity_rolling_mean_14,quantity_rolling_std_14,sales_rolling_mean_14,quantity_rolling_mean_28,quantity_rolling_std_28,sales_rolling_mean_28
2018-04-19,4407,15295808.060043473,4757044.181107171,0,0,3,19,16,4,2,0,108,4406.0,15328912.227248313,4325.0,14976471.553099507,4351.0,15044136.334235992,4326.0,14817376.38341744,4526.714285714285,260.1702739141645,15780711.841666132,4526.071428571428,241.5696950828415,15760843.41068309,4496.321428571428,243.8943386237107,15627436.301725572
2018-04-20,4361,15225185.089585386,4691313.186582605,0,0,4,20,16,4,2,0,109,4407.0,15295808.060043473,4398.0,15487000.964692932,4331.0,15073805.335191283,4323.0,14993028.226300796,4538.428571428572,251.26802233395927,15826331.342658127,4530.071428571428,238.8966510650773,15778819.962526482,4499.214285714285,242.27430996669892,15644523.14731936
2018-04-21,4931,16972993.264816646,5240247.395950713,0,0,5,21,16,4,2,1,110,4361.0,15225185.089585386,4980.0,17505938.145457696,4898.0,16854280.606334377,4868.0,16894935.711607605,4533.142857142857,255.07477895147306,15788929.07478562,4532.214285714285,237.10146434723634,15789632.802126061,4500.571428571428,241.355344080882,15652814.463865235
2018-04-22,4900,17053330.97157968,5289737.958735177,0,0,6,22,16,4,2,1,111,4931.0,16972993.264816646,4819.0,16676565.841734018,4854.0,16842495.478723064,4873.0,16946022.866490215,4526.142857142857,241.05492359725025,15712794.0918369,4534.571428571428,241.1471667757169,15798112.277731938,4502.821428571428,245.1709990660959,15655602.233622704
2018-04-23,4393,15328626.225442495,4756346.949250531,0,0,0,23,17,4,2,0,112,4900.0,17053330.97157968,4385.0,15233075.86359377,4434.0,15532134.48222234,4240.0,14875512.725009412,4537.714285714285,258.75066137481616,15766617.68181485,4537.857142857143,246.09687184048008,15813171.955793124,4503.785714285715,246.72902472188076,15659434.665947327
2018-04-24,4473,15652590.296037668,4881759.75334626,0,0,1,24,17,4,2,0,113,4393.0,15328626.225442495,4374.0,15257018.295836682,4413.0,15465465.217149174,4351.0,15111584.181534313,4538.857142857143,257.98025025921953,15780267.733507525,4534.928571428572,247.66679361460635,15798635.65173742,4509.25,242.32555772333367,15675617.290962795
2018-04-25,4389,15178264.64889962,4694994.164669632,0,0,2,25,17,4,2,0,114,4473.0,15652590.296037668,4406.0,15328912.227248313,4397.0,15374507.404044116,4288.0,14899175.488340734,4553.0,250.02733183927458,15836778.019250523,4539.214285714285,245.90748059176312,15812001.728800884,4513.607142857143,240.4644178322128,15694938.937909344
2018-04-26,4372,15064485.159616498,4643427.533268534,0,0,3,26,17,4,2,0,115,4389.0,15178264.64889962,4407.0,15295808.060043473,4325.0,14976471.553099507,4259.0,14628640.290196028,4550.571428571428,251.76964149982902,15815256.93662928,4538.642857142857,246.27239676137629,15797984.389147704,4517.214285714285,237.69640723111652,15704906.407929303
2018-04-27,4354,15210923.028646842,4728850.972955239,0,0,4,27,17,4,2,0,116,4372.0,15064485.159616498,4361.0,15225185.089585386,4398.0,15487000.964692932,4343.0,15060781.84386492,4545.571428571428,255.4172123819231,15782210.807996856,4542.0,243.44008898099807,15804271.075327491,4521.25,234.08175605654807,15720472.296122892
2018-04-28,4896,16899808.815259337,5213182.738146758,0,0,5,28,17,4,2,1,117,4354.0,15210923.028646842,4931.0,16972993.264816646,4980.0,17505938.145457696,4790.0,16665938.60856475,4544.571428571428,256.2725483691514,15780173.37071992,4538.857142857143,245.71555072508377,15784551.22275277,4521.642857142857,233.78055780228595,15725834.481293675
2018-04-29,4909,17156476.92527789,5309255.556146089,0,0,6,29,17,4,2,1,118,4896.0,16899808.815259337,4900.0,17053330.97157968,4819.0,16676565.841734018,4851.0,16932753.278014034,4539.571428571428,247.67374853683165,15769718.44935459,4532.857142857143,234.90255169156453,15741256.270595746,4525.428571428572,239.08520541793084,15734186.988675624
2018-04-30,4404,15398709.048872951,4777168.984220977,0,0,0,30,18,4,2,0,119,4909.0,17156476.92527789,4393.0,15328626.225442495,4385.0,15233075.86359377,4359.0,15005456.089196084,4540.857142857143,249.87025204522214,15784453.585597191,4539.285714285715,244.37626366273298,15775535.63370602,4527.5,242.24085045596325,15742177.118935047
2018-05-01,4404,15401641.19291897,4772012.903580407,0,0,1,1,18,5,2,0,120,4404.0,15398709.048872951,4473.0,15652590.296037668,4374.0,15257018.295836682,4326.0,15017257.231113696,4542.428571428572,248.81777612197587,15794465.41751583,4540.642857142857,243.50473290072676,15787366.575511677,4529.107142857143,241.2286972802637,15756221.867494935
2018-05-02,4427,15344854.110766524,4717113.477989818,0,0,2,2,18,5,2,0,121,4404.0,15401641.19291897,4389.0,15178264.64889962,4406.0,15328912.227248313,4335.0,15067945.775102736,4532.571428571428,253.3520983025119,15758615.54564173,4542.785714285715,242.053134208626,15797696.782446127,4531.892857142857,239.23850477987625,15769949.866130838
2018-05-03,4370,15154442.940411745,4711043.328516495,0,0,3,3,18,5,2,0,122,4427.0,15344854.110766524,4372.0,15064485.159616498,4407.0,15295808.060043473,4351.0,15044136.334235992,4538.0,250.14995502697968,15782414.040194144,4544.285714285715,241.20384885672124,15798835.488411713,4535.178571428572,237.0560261284412,15779839.4495474
2018-05-04,4459,15490507.86585246,4784344.663487733,0,0,4,4,18,5,2,0,123,4370.0,15154442.940411745,4354.0,15210923.028646842,4361.0,15225185.089585386,4331.0,15073805.335191283,4537.714285714285,250.37219912609714,15795265.151736323,4541.642857142857,243.01965958550406,15788737.97986659,4535.857142857143,236.53591290803342,15783778.971196536
2018-05-05,4924,16908416.735244785,5226503.490154128,0,0,5,5,18,5,2,1,124,4459.0,15490507.86585246,4896.0,16899808.815259337,4931.0,16972993.264816646,4898.0,16854280.606334377,4552.714285714285,240.48126350141735,15835205.842765698,4548.642857142857,238.7907378511901,15807689.606742809,4540.428571428572,233.64937779936497,15798661.204434436
2018-05-06,4970,17242916.08602079,5344267.597081994,0,0,6,6,18,5,2,1,125,4924.0,16908416.735244785,4909.0,17156476.92527789,4900.0,17053330.97157968,4854.0,16842495.478723064,4556.714285714285,247.27967586366282,15836435.54562076,4548.142857142857,237.93433390905685,15803076.997487677,4541.357142857143,235.1697911888968,15800594.637609806
2018-05-07,4419,15460585.131349418,4766389.785040616,0,0,0,7,19,5,2,0,126,4970.0,17242916.08602079,4404.0,15398709.048872951,4393.0,15328626.225442495,4434.0,15532134.48222234,4565.428571428572,262.37749976122666,15848783.997155461,4553.142857142857,246.47916346413,15816618.791376326,4545.5,241.809459729791,15814895.373584727
2018-05-08,4524,15596517.59496744,4842710.976062349,0,0,1,8,19,5,2,0,127,4419.0,15460585.131349418,4404.0,15401641.19291897,4473.0,15652590.296037668,4413.0,15465465.217149174,4567.571428571428,260.8964399545393,15857623.437509242,4555.0,245.27472822875902,15826044.427512536,4544.964285714285,242.0820923116537,15812340.039624978
2018-05-09,4402,15485921.75473252,4783151.922696328,0,0,2,9,19,5,2,0,128,4524.0,15596517.59496744,4427.0,15344854.110766524,4389.0,15178264.64889962,4397.0,15374507.404044116,4584.714285714285,252.15320361882843,15885462.923516167,4558.642857142857,244.34011829127178,15822039.234578948,4548.928571428572,240.74620547317878,15817020.481689915
2018-05-10,4483,15350945.156752553,4750436.087978308,0,0,3,10,19,5,2,0,129,4402.0,15485921.75473252,4370.0,15154442.940411745,4372.0,15064485.159616498,4325.0,14976471.553099507,4581.142857142857,254.92118296408748,15905615.444082737,4559.571428571428,243.6696105813739,15844014.742138442,4549.107142857143,240.63116686249734,15820999.565643074
2018-05-11,4445,15467290.509690069,4773474.888783654,0,0,4,11,19,5,2,0,130,4483.0,15350945.156752553,4459.0,15490507.86585246,4354.0,15210923.028646842,4398.0,15487000.964692932,4597.285714285715,242.60235934941994,15933687.189274281,4567.5,238.85520235554205,15864476.170505302,4554.75,237.00642669829617,15834373.622916397
2018-05-12,4805,16611785.10360454,5169507.762140795,0,0,5,12,19,5,2,1,131,4445.0,15467290.509690069,4924.0,16908416.735244785,4896.0,16899808.815259337,4980.0,17505938.145457696,4595.285714285715,243.98614324432117,15930370.424108224,4574.0,233.78260776265398,15882788.133436961,4556.428571428572,236.01952658883005,15833669.678094866
2018-05-13,4902,17013873.77662859,5300652.103718902,0,0,6,13,19,5,2,1,132,4805.0,16611785.10360454,4970.0,17242916.08602079,4909.0,17156476.92527789,4819.0,16676565.841734018,4578.285714285715,220.2572089518033,15887994.476731047,4567.5,225.25054426639448,15862215.011175903,4550.178571428572,226.51319208927933,15801735.640885826
2018-05-14,4375,15135410.836458469,4696470.727649255,0,0,0,14,20,5,2,0,133,4902.0,17013873.77662859,4419.0,15460585.131349418,4404.0,15398709.048872951,4385.0,15233075.86359377,4568.571428571428,200.73602661443866,15855274.146817876,4567.0,224.44050093852874,15852029.07198667,4553.142857142857,230.66646022561324,15813782.352846343
2018-05-15,4385,15129276.584603049,4678223.769050033,0,0,1,15,20,5,2,0,134,4375.0,15135410.836458469,4524.0,15596517.59496744,4404.0,15401641.19291897,4374.0,15257018.295836682,4562.285714285715,206.79757758551798,15808820.676119167,4564.928571428572,226.18762269262197,15833222.056814205,4552.785714285715,230.944013921418,15810294.316162942
2018-05-16,4380,15235060.504621023,4701039.788408667,0,0,2,16,20,5,2,0,135,4385.0,15129276.584603049,4402.0,15485921.75473252,4427.0,15344854.110766524,4406.0,15328912.227248313,4542.428571428572,217.48398955850953,15742071.960352827,4563.571428571428,227.2818359813037,15813767.441934496,4553.178571428572,230.63777172447337,15805732.11219031
2018-05-17,4391,15241992.596957289,4723248.444552226,0,0,3,17,20,5,2,0,136,4380.0,15235060.504621023,4483.0,15350945.156752553,4370.0,15154442.940411745,4407.0,15295808.060043473,4539.285714285715,219.995995634553,15706234.638908327,4560.214285714285,229.78758705559886,15805925.041495532,4552.25,231.30365243469066,15802380.264953623
2018-05-18,4341,15128913.72275773,4700365.430206656,0,0,4,18,20,5,2,0,137,4391.0,15241992.596957289,4445.0,15467290.509690069,4459.0,15490507.86585246,4361.0,15225185.089585386,4526.142857142857,226.56892150177245,15690669.987509003,4561.714285714285,228.51541896181968,15812178.588391643,4551.678571428572,231.69521064303248,15800458.284129115
2018-05-19,5022,17263147.391878948,5361847.497384075,0,0,5,19,20,5,2,1,138,4341.0,15128913.72275773,4805.0,16611785.10360454,4924.0,16908416.735244785,4931.0,16972993.264816646,4511.285714285715,235.99061724689716,15642330.44651867,4553.285714285715,234.68814940794684,15786350.435313448,4550.964285714285,232.33476520248038,15797020.02102813
2018-05-20,4908,16918847.73066017,5250746.321442272,0,0,6,20,20,5,2,1,139,5022.0,17263147.391878948,4902.0,17013873.77662859,4970.0,17242916.08602079,4900.0,17053330.97157968,4542.285714285715,289.24713440569286,15735382.201986443,4560.285714285715,247.6969080181614,15811688.339358747,4554.214285714285,238.40493984796936,15807382.66842321
2018-05-21,4365,15311956.459876005,4760303.440025092,0,0,0,21,21,5,2,0,140,4908.0,16918847.73066017,4375.0,15135410.836458469,4419.0,15460585.131349418,4393.0,15328626.225442495,4543.142857142857,290.4969469555168,15721807.052562382,4555.857142857143,240.2504645454094,15788540.59969013,4554.5,238.8390904167692,15802579.695533227
2018-05-22,4353,15114782.860926667,4659888.580251033,0,0,1,22,21,5,2,0,141,4365.0,15311956.459876005,4385.0,15129276.584603049,4524.0,15596517.59496744,4473.0,15652590.296037668,4541.714285714285,291.48454177749846,15747027.855907744,4552.0,243.03402737381813,15777924.266013458,4553.5,239.59773386673052,15801984.346762996
2018-05-23,4445,15560757.786639145,4831067.775026926,0,0,2,23,21,5,2,0,142,4353.0,15114782.860926667,4380.0,15235060.504621023,4402.0,15485921.75473252,4389.0,15178264.64889962,4537.142857142857,294.5863928580935,15744957.323953975,4539.785714285715,248.77860981864197,15743514.6421534,4549.214285714285,242.15060467385564,15782776.938366175
2018-05-24,4379,15172198.368235068,4703663.310521859,0,0,3,24,21,5,2,0,143,4445.0,15560757.786639145,4391.0,15241992.596957289,4483.0,15350945.156752553,4372.0,15064485.159616498,4546.428571428572,289.7929474313558,15791485.507099422,4542.857142857143,247.20712497288991,15748860.073003875,4551.214285714285,241.0068935763484,15796437.407571157
2018-05-25,4425,15300092.946631435,4731715.135196899,0,0,4,25,21,5,2,0,144,4379.0,15172198.368235068,4341.0,15128913.72275773,4445.0,15467290.509690069,4354.0,15210923.028646842,4544.714285714285,290.8990170063114,15781514.902996246,4535.428571428572,250.68236545805885,15736092.445252625,4551.464285714285,240.81766302618956,15800284.307878962
2018-05-26,5029,17449258.02248951,5397244.014179652,0,0,5,26,21,5,2,1,145,4425.0,15300092.946631435,5022.0,17263147.391878948,4805.0,16611785.10360454,4896.0,16899808.815259337,4556.714285714285,282.71228854656863,15805969.07783535,4534.0,251.29357639713155,15724149.762177007,4554.0,239.02858964288188,15803468.947806984
2018-05-27,4928,17080784.61807332,5282119.001619589,0,0,6,27,21,5,2,1,146,5029.0,17449258.02248951,4908.0,16918847.73066017,4902.0,17013873.77662859,4909.0,17156476.92527789,4557.714285714285,284.6381997587551,15832556.310779715,4550.0,275.81069316025037,15783969.256383078,4558.75,247.2564458209301,15823092.133779492
2018-05-28,4356,15068740.822548164,4665333.820401034,0,0,0,28,22,5,2,0,147,4928.0,17080784.61807332,4365.0,15311956.459876005,4375.0,15135410.836458469,4404.0,15398709.048872951,4560.571428571428,288.8101205191499,15855690.151838735,4551.857142857143,278.438187351921,15788748.602200558,4559.428571428572,248.27723879080386,15820388.837093612
2018-05-29,4316,14897553.897020165,4634546.418721806,0,0,1,29,22,5,2,0,148,4356.0,15068740.822548164,4353.0,15114782.860926667,4385.0,15129276.584603049,4404.0,15401641.19291897,4559.285714285715,289.84404673646753,15820945.0607919,4550.5,279.411125267188,15783986.458349824,4557.714285714285,249.5526155673518,15808604.257582013
2018-05-30,4343,15017081.964541882,4622571.053805119,0,0,2,30,22,5,2,0,149,4316.0,14897553.897020165,4445.0,15560757.786639145,4380.0,15235060.504621023,4427.0,15344854.110766524,4554.0,294.53239776522634,15789912.3516624,4545.571428571428,283.1386489080815,15767434.83780819,4554.571428571428,252.1013065873863,15790601.139871342
2018-05-31,4345,15001203.42833244,4679890.853246924,0,0,3,31,22,5,2,0,150,4343.0,15017081.964541882,4379.0,15172198.368235068,4391.0,15241992.596957289,4370.0,15154442.940411745,4539.428571428572,303.2187643395758,15712244.377077077,4542.928571428572,284.96975933643046,15751864.94208825,4551.571428571428,254.16696591186889,15778894.991791891
2018-06-01,4349,15036195.553276356,4667643.992206683,0,0,4,1,22,6,2,0,151,4345.0,15001203.42833244,4425.0,15300092.946631435,4341.0,15128913.72275773,4459.0,15490507.86585246,4534.571428571428,306.47178072532637,15687816.52851956,4539.642857142857,287.1133807515644,15734665.715757903,4550.678571428572,254.87136240790164,15773422.152074773
2018-06-02,4912,17136290.56556147,5303571.950225839,0,0,5,2,22,6,2,1,152,4349.0,15036195.553276356,5029.0,17449258.02248951,5022.0,17263147.391878948,4924.0,16908416.735244785,4523.714285714285,312.2913779820136,15650116.900897404,4540.214285714285,286.69527606621057,15728042.989366377,4546.75,257.17419157997443,15757196.712339912
2018-06-03,4939,17238975.61495407,5307047.434236468,0,0,6,3,22,6,2,1,153,4912.0,17136290.56556147,4928.0,17080784.61807332,4908.0,16918847.73066017,4970.0,17242916.08602079,4507.0,282.44527493539954,15605407.264193399,4532.357142857143,273.68808949179675,15718981.787486557,4546.321428571428,256.5314295337374,15765335.063422652
2018-06-04,4400,15310488.124150915,4744378.563921652,0,0,0,4,23,6,2,0,154,4939.0,17238975.61495407,4356.0,15068740.822548164,4365.0,15311956.459876005,4419.0,15460585.131349418,4508.571428571428,285.1951712674775,15628005.97803351,4534.571428571428,277.0655890927996,15741848.06493612,4545.214285714285,254.69551278497784,15765194.332313124
2018-06-05,4337,15026708.531573912,4632350.006597447,0,0,1,5,23,6,2,0,155,4400.0,15310488.124150915,4316.0,14897553.897020165,4353.0,15114782.860926667,4524.0,15596517.59496744,4514.857142857143,281.73594526993355,15662541.306833899,4537.071428571428,275.57170343898366,15741743.1838129,4544.535714285715,255.06926904388266,15759833.72491318
2018-06-06,4349,15127999.339363389,4667587.521634667,0,0,2,6,23,6,2,0,156,4337.0,15026708.531573912,4343.0,15017081.964541882,4445.0,15560757.786639145,4402.0,15485921.75473252,4517.857142857143,279.3673976274665,15680991.968913008,4535.928571428572,276.4256651464328,15735452.160287704,4537.857142857143,258.0575178902586,15739483.401220554
2018-06-07,4417,15229797.570736509,4695433.733188374,0,0,3,7,23,6,2,0,157,4349.0,15127999.339363389,4345.0,15001203.42833244,4379.0,15172198.368235068,4483.0,15350945.156752553,4518.714285714285,278.7500160153745,15696837.308173222,4529.071428571428,280.0221047004657,15704540.84262515,4535.964285714285,259.2824117591042,15726700.457814513
2018-06-08,4314,14958549.38922344,4665846.844789054,0,0,4,8,23,6,2,0,158,4417.0,15229797.570736509,4349.0,15036195.553276356,4425.0,15300092.946631435,4445.0,15467290.509690069,4529.0,272.53073221198395,15729493.614230946,4531.785714285715,278.63628858905076,15708655.071375253,4533.607142857143,260.08052019350777,15722373.75831394
2018-06-09,4948,17231634.84363412,5361328.589127172,0,0,5,9,23,6,2,1,159,4314.0,14958549.38922344,4912.0,17136290.56556147,5029.0,17449258.02248951,4805.0,16611785.10360454,4524.0,276.67309229485994,15718401.30508053,4523.857142857143,283.44633385497104,15684259.102988968,4528.928571428572,262.896533452965,15704204.432582987
